vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2
Envi18042023,3.9627499999999998,35.446666666666665,20.408333333333335,53.251799999999996,53.251799999999996,0.246218,19.552
Envi18052023,5.589333333333333,65.78125,30.015,12.5154,12.5154,0.5210659999999999,71.43999999999998
Envi18062023,13.377008333333334,56.812083333333334,27.076666666666668,168.20850000000002,168.20850000000002,0.2975,25.8149
Envi18072023,14.962579166666666,87.1825,36.576249999999995,19.379125,19.379125,0.4525,11.8352
Envi18082023,12.437258333333332,107.88375,42.81708333333333,33.982749999999996,33.982749999999996,0.15875,11.3819
Envi18092023,22.701595833333332,81.07625,34.753750000000004,45.43549999999999,45.43549999999999,0.38375000000000004,8.292
Envi18102023,18.207158333333332,49.312083333333334,24.805000000000003,8.870749999999992,8.870749999999992,0.5225,9.9633
Envi18112023,9.679591666666667,49.17291666666667,24.770416666666666,1.228999999999993,1.228999999999993,,44.5552
Envi18122023,5.5041400000000005,48.06375,24.276875,,,,
Envi19012023,3.547916666666667,41.16791666666666,22.268333333333334,,,0.446628,31.208
Envi19022023,3.2640833333333337,59.379999999999995,27.977083333333336,51.0432,51.0432,0.38507349999999996,34.78
Envi19032023,5.1745,46.32708333333333,23.823333333333334,6.8712,6.8712,0.47525799999999996,20.68
Envi19042023,4.312083333333334,45.74541666666667,23.685833333333335,9.079799999999999,9.079799999999999,0.5826205,40.796
Envi19052023,7.052166666666667,72.62625,32.18458333333333,3.1902,3.1902,0.953379,104.904
Envi19062023,9.000516666666668,53.364583333333336,26.047083333333333,60.403000000000006,60.403000000000006,0.4275,39.6824
Envi19072023,15.97906956521739,73.20958333333333,32.34708333333334,17.242875,17.242875,0.8462500000000001,30.7807
Envi19082023,12.696254166666668,82.83041666666666,35.291666666666664,39.107499999999995,39.107499999999995,0.10875,13.3645
Envi19092023,16.3484375,62.30291666666667,28.80333333333333,45.89349999999999,45.89349999999999,0.44625000000000004,8.7437
Envi19102023,18.8689375,42.96208333333333,22.8325,21.278749999999995,21.278749999999995,0.5925,
Envi19112023,11.300849999999999,52.82125,25.930000000000003,0.43237499999999285,0.43237499999999285,,46.8892
Envi19122023,3.4816291666666666,49.50416666666666,24.871666666666666,,,0.42500000000000004,30.851
Envi20012023,3.8863333333333334,60.04208333333333,28.223333333333333,,,1.543157,86.856
Envi20022023,3.165833333333334,49.57666666666666,24.91541666666667,83.19059999999999,83.19059999999999,0.297752,28.012
Envi20032023,5.0691304347826085,54.864583333333336,26.575,3.9264,3.9264,0.7257705,29.892
Envi20042023,5.021666666666667,40.829166666666666,22.0725,18.159599999999998,18.159599999999998,0.455217,23.312
Envi20052023,6.812,79.13583333333334,33.93666666666667,3.4356,3.4356,1.0464265,92.872
Envi20062023,9.707904166666667,48.395833333333336,24.498333333333335,180.161375,180.161375,0.3875,40.4291
Envi20072023,16.93494347826087,46.694782608695654,23.834347826086958,152.77587499999998,152.77587499999998,0.48750000000000004,21.4135
Envi20082023,13.477091666666666,84.85125000000001,35.94833333333333,43.98749999999999,43.98749999999999,0.28625,18.5222
Envi20092023,10.931216666666666,59.54791666666667,28.034166666666668,12.375249999999994,12.375249999999994,0.19,12.6906
Envi20102023,21.102933333333333,41.864583333333336,22.655833333333334,25.592124999999992,25.592124999999992,0.43375,3.211
Envi20112023,10.372166666666667,50.592083333333335,25.209999999999997,13.494749999999994,13.494749999999994,0.40750000000000003,49.1362
Envi20122023,4.7859875,51.135416666666664,25.381249999999998,,,0.50625,30.055
Envi21012023,2.6090833333333334,39.33041666666667,21.6825,,,0.5768945,77.644
Envi21022023,3.474347826086957,48.50833333333333,24.50583333333333,59.632200000000005,59.632200000000005,0.32208749999999997,16.919999999999998
Envi21032023,4.170166666666667,58.91458333333333,27.7825,6.8712,6.8712,0.440902,56.776
Envi21042023,4.726916666666667,43.178333333333335,22.84375,12.760799999999998,12.760799999999998,0.7558320000000001,36.848
Envi21052023,4.574083333333333,52.79625000000001,25.693749999999998,44.417399999999994,44.417399999999994,0.24049199999999998,13.912
Envi21062023,8.254595833333333,56.29416666666666,26.993333333333336,,,0.5725,28.9244
Envi21072023,16.481641666666665,86.30083333333333,36.0175,,,0.5475,20.3114
Envi21082023,13.933120833333334,93.06708333333334,38.48708333333334,42.44699999999999,42.44699999999999,0.38625,24.014
Envi21092023,11.9324875,47.66708333333333,24.295833333333334,15.638999999999992,15.638999999999992,0.2325,10.2565
Envi21102023,22.3392,44.78125,23.931250000000002,19.836374999999993,19.836374999999993,1.5175,10.7201
Envi21112023,9.2518875,58.84166666666667,27.807916666666667,6.611749999999994,6.611749999999994,0.38625,49.2768
Envi21122023,5.806816666666666,52.1875,25.70875,,,0.70625,4.3806
Envi22012023,2.3034166666666667,39.477916666666665,21.717916666666667,,,0.48671,59.21999999999999
Envi22022023,3.165833333333334,55.209583333333335,26.69458333333333,26.5032,26.5032,0.595504,3.947999999999999
Envi22032023,3.362333333333334,40.802083333333336,22.08125,78.0372,78.0372,0.157465,12.408
Envi22042023,4.836083333333334,43.55916666666667,23.012083333333333,13.006199999999996,13.006199999999996,0.681394,58.092
Envi22052023,3.482416666666667,53.04083333333333,25.936666666666667,13.9878,13.9878,0.652764,50.008
Envi22062023,8.872358333333333,49.04750000000001,24.602500000000003,105.5845,105.5845,0.55375,51.1432
Envi22072023,14.8857375,105.23541666666667,42.362500000000004,,,0.3775,14.8075
Envi22082023,13.938329166666668,80.28,34.59916666666667,34.17649999999999,34.17649999999999,0.48624999999999996,19.9803
Envi22092023,10.491941666666667,44.134166666666665,23.15041666666667,10.931999999999993,10.931999999999993,0.45249999999999996,10.0313
Envi22102023,22.922083333333333,42.49166666666667,22.283749999999998,16.36724999999999,16.36724999999999,0.61875,9.3405
Envi22112023,15.039641666666666,62.27625,28.918750000000003,4.046374999999994,4.046374999999994,0.63,52.9223
Envi22122023,5.154719047619047,53.5075,26.144375,,,0.42375,
Envi23012023,1.9759166666666668,40.037083333333335,21.901666666666667,,,0.297752,23.5
Envi23022023,3.362333333333334,64.51833333333333,29.635833333333334,6.135,6.135,0.907571,
Envi23032023,1.7139166666666668,34.65416666666667,20.23125,78.0372,78.0372,0.11165699999999998,22.184
Envi23042023,4.595916666666667,40.22541666666667,21.979583333333334,10.061399999999997,10.061399999999997,0.7128869999999999,32.336
Envi23052023,4.9125000000000005,60.77333333333333,28.412916666666664,23.313,23.313,0.5597165,47.0
Envi23062023,11.3569625,49.09041666666667,24.552916666666665,268.077,268.077,0.4325,37.4089
Envi23072023,14.140125,122.53750000000001,47.63958333333333,,,0.36500000000000005,30.7457
Envi23082023,13.356104166666666,63.557916666666664,29.198333333333334,31.822624999999995,31.822624999999995,0.47000000000000003,21.6574
Envi23092023,9.505570833333334,62.41625,28.955,15.132374999999994,15.132374999999994,0.21875,10.1013
Envi23102023,19.172808695652176,41.597500000000004,22.149583333333336,,,,8.4713
Envi23112023,6.834295833333333,60.17958333333333,28.260416666666668,17.769249999999992,17.769249999999992,0.47750000000000004,46.6929
Envi23122023,5.723770833333333,62.798750000000005,29.040833333333335,,,0.6875,3.8048
Envi24012023,2.358,37.231249999999996,20.993333333333332,,,0.32924499999999995,30.456
Envi24022023,3.329583333333334,108.81083333333333,43.59583333333333,4.6626,4.6626,1.0636045,0.188
Envi24032023,1.7685000000000002,35.904583333333335,20.55875,52.2702,52.2702,0.177506,34.404
Envi24042023,9.868666666666668,55.19,26.670833333333334,8.588999999999997,8.588999999999997,0.526792,38.916
Envi24052023,6.3535,71.07041666666667,31.602500000000003,16.196399999999997,16.196399999999997,0.529655,53.768
Envi24062023,11.197766666666666,45.70083333333333,23.610416666666666,262.02425,262.02425,0.35,48.372
Envi24072023,9.3392125,114.85000000000001,45.39958333333333,,,0.28375,13.1628
Envi24082023,15.9749875,59.270833333333336,27.89916666666667,,,0.46625,14.8783
Envi24092023,2.90244,72.46458333333334,32.15125,4.119249999999992,4.119249999999992,,10.7385
Envi24102023,17.026686363636365,61.009166666666665,28.491249999999997,15.180624999999992,15.180624999999992,0.5575,5.3923
Envi24112023,7.327041666666666,66.16166666666668,30.107083333333332,0.5007499999999929,0.5007499999999929,0.6425000000000001,50.4471
Envi24122023,6.617325,52.13708333333333,25.727083333333336,,,0.56375,27.9324
Envi25012023,2.0523333333333333,41.6825,22.3875,,,0.346423,30.643999999999995
Envi25022023,3.198583333333334,97.22291666666666,39.90708333333333,5.8896,5.8896,0.9519475,0.376
Envi25032023,2.1505833333333335,37.79125,21.13625,28.221,28.221,0.23333449999999994,43.24
Envi25042023,7.5325,67.9775,30.66875,3.6809999999999965,3.6809999999999965,0.7443799999999999,76.14
Envi25052023,8.820666666666666,84.84791666666666,35.82416666666666,16.6872,16.6872,0.6770995,50.196
Envi25062023,10.085183333333333,52.37125,25.729583333333334,77.2255,77.2255,0.19375,67.8342
Envi25072023,5.719433333333334,90.60208333333333,37.600833333333334,85.749625,85.749625,0.51625,37.03
Envi25082023,16.41405,70.455,31.326666666666668,,,0.875,4.9012
Envi25092023,9.612292857142858,66.94458333333334,30.405833333333334,,,,10.1591
Envi25102023,15.427591666666666,51.291666666666664,25.34958333333333,2.5122499999999928,2.5122499999999928,0.47000000000000003,2.9608
Envi25112023,10.415691666666666,59.104166666666664,27.907083333333333,0.5711249999999929,0.5711249999999929,0.87875,45.114
Envi25122023,8.343816666666667,47.29791666666667,24.16625,,,0.57,40.6873
Envi26012023,1.9977500000000001,35.2825,20.42625,,,0.271985,37.976
Envi26022023,3.2750000000000004,75.19291666666668,32.98416666666667,5.6442,5.6442,0.961968,3.947999999999999
Envi26032023,2.8274166666666676,37.9775,21.249583333333334,26.994,26.994,0.51534,44.744
Envi26042023,5.130833333333333,63.502916666666664,29.24291666666667,15.460199999999995,15.460199999999995,0.174643,28.388
Envi26052023,9.388333333333334,89.01666666666667,37.267916666666665,35.0922,35.0922,0.778736,92.68399999999998
Envi26062023,11.024304761904762,70.89999999999999,31.503636363636364,297.55537499999997,297.55537499999997,0.36875,21.775
Envi26072023,5.708620833333334,76.2175,33.187083333333334,94.65624999999999,94.65624999999999,0.34375,10.2838
Envi26082023,2.946486956521739,74.09666666666666,32.50208333333333,,,1.39125,28.5738
Envi26092023,7.6059375,59.64208333333334,28.09583333333333,2.543249999999992,2.543249999999992,0.7525000000000001,11.324
Envi26102023,14.048295833333334,39.76375,21.761666666666667,4.408249999999993,4.408249999999993,0.2425,5.6884
Envi26112023,10.083225,52.935833333333335,25.905,1.693374999999993,1.693374999999993,0.44125,45.2058
Envi26122023,9.170854545454546,68.21916666666667,30.751666666666665,0.568999999999993,0.568999999999993,0.5425,41.1248
Envi27012023,2.205166666666667,30.542916666666667,18.93875,,,0.1903895,37.412
Envi27022023,3.4060000000000006,71.32291666666667,31.730416666666667,5.6442,5.6442,0.8803725,5.451999999999999
Envi27032023,2.641833333333334,68.08583333333333,30.748333333333335,38.7732,38.7732,0.2476495,18.988
Envi27042023,6.2115833333333335,51.21333333333333,25.37291666666667,20.122799999999994,20.122799999999994,0.23190299999999997,22.184
Envi27052023,7.456083333333333,75.93041666666666,33.07625,39.018600000000006,39.018600000000006,0.39795699999999995,37.6
Envi27062023,11.697016666666668,113.27749999999999,44.757083333333334,,,0.16249999999999998,9.4906
Envi27072023,5.842087500000001,56.84916666666667,27.122500000000002,58.93825,58.93825,0.3,10.8914
Envi27082023,2.631240909090909,76.04166666666667,33.132083333333334,7.066249999999992,7.066249999999992,1.7,11.239
Envi27092023,6.661625,61.28125,28.57875,10.603249999999992,10.603249999999992,0.255,9.7975
Envi27102023,14.69035,38.20583333333334,21.33666666666667,3.977499999999993,3.977499999999993,0.6162500000000001,5.4916
Envi27112023,9.3726,56.79833333333334,27.179166666666664,0.5347499999999938,0.5347499999999938,0.5725,50.9444
Envi27122023,6.782858333333333,58.971666666666664,27.857083333333335,0.5119999999999938,0.5119999999999938,0.1975,1.515
Envi28012023,2.5217500000000004,36.865,20.925,,,0.4709635,51.324
Envi28022023,3.5260833333333337,80.49458333333334,34.555,4.662599999999999,4.662599999999999,0.9519475,
Envi28032023,2.598166666666667,98.82333333333334,40.416666666666664,29.448,29.448,0.3163615,26.508
Envi28042023,4.137416666666667,57.23291666666666,27.289583333333336,6.134999999999996,6.134999999999996,0.4537855,49.81999999999999
Envi28052023,7.346916666666668,101.21791666666667,41.13291666666667,56.1966,56.1966,0.24478649999999996,26.696
Envi28062023,12.366170833333333,157.89083333333335,58.904583333333335,,,0.29625,28.6476
Envi28072023,5.482220833333334,63.53041666666667,29.225416666666664,81.42787499999999,81.42787499999999,0.29625,10.3876
Envi28082023,5.127078260869565,66.27708333333334,29.95375,8.908374999999992,8.908374999999992,1.01,0.1873
Envi28092023,8.698704166666667,76.21541666666667,33.29541666666667,2.0496249999999927,2.0496249999999927,0.90625,10.015
Envi28102023,14.954908333333334,40.30458333333333,21.98125,6.962624999999993,6.962624999999993,0.39875,1.7505
Envi28112023,10.890520833333333,58.09041666666667,27.550833333333333,5.522499999999994,5.522499999999994,0.485,51.7949
Envi28122023,6.6183625,81.89125,35.12833333333334,0.20037499999999378,0.20037499999999378,0.45375,
Envi29012023,4.377583333333334,69.51333333333334,31.215833333333332,,,0.787325,75.952
Envi29032023,2.4235,48.61375,24.48625,78.7734,78.7734,0.14171849999999997,21.62
Envi29042023,3.8863333333333334,54.1575,26.314999999999998,6.6258,6.6258,0.503888,81.216
Envi29052023,10.228916666666667,128.54666666666665,49.69083333333333,111.9024,111.9024,0.2447865,32.524
Envi29062023,12.817154166666667,145.48291666666668,55.02166666666667,,,0.33875000000000005,24.3218
Envi29072023,7.032050000000001,71.4275,31.75375,88.31775,88.31775,0.47125000000000006,23.3186
Envi29082023,14.927008333333333,59.58958333333334,27.815416666666668,35.609624999999994,35.609624999999994,0.61625,11.6008
Envi29092023,20.929754166666665,53.964166666666664,26.2325,23.710499999999993,23.710499999999993,0.81,10.1644
Envi29102023,15.300325,37.512499999999996,21.070416666666667,8.368624999999993,8.368624999999993,0.46875,7.9868
Envi29112023,15.326416666666667,60.1,28.236666666666665,1.9171249999999946,1.9171249999999946,0.47375,49.5882
Envi29122023,5.5682625,68.47375,30.844583333333333,0.7729999999999947,0.7729999999999947,0.4125,1.2069
Envi30012023,3.165833333333334,64.845,29.732083333333332,,,1.073625,75.576
Envi30032023,3.0348333333333337,46.77375,23.974166666666665,48.5892,48.5892,0.166054,11.468
Envi30042023,6.266166666666667,64.55083333333333,29.62625,3.9264,3.9264,0.672805,129.532
Envi30052023,10.436333333333334,107.42375,43.095,58.6506,58.6506,0.5711685,63.732
Envi30062023,13.0556125,79.51416666666667,34.23916666666667,,,0.55125,18.9768
Envi30072023,7.926033333333333,72.24208333333333,31.83083333333333,123.67575,123.67575,0.7225,17.5723
Envi30082023,21.02826956521739,68.23083333333334,30.694166666666664,41.42687499999999,41.42687499999999,0.25,15.5416
Envi30092023,22.100912500000003,41.12166666666666,22.200833333333335,24.652749999999994,24.652749999999994,0.9425000000000001,9.4277
Envi30102023,13.714395833333334,35.49,20.479583333333334,11.502624999999993,11.502624999999993,0.575,5.0484
Envi30112023,12.481975,57.05583333333333,27.221249999999998,12.504749999999994,12.504749999999994,0.405,45.303
Envi30122023,6.441679166666667,54.97291666666666,26.59125,,,0.70625,4.3806
Envi31012023,3.624333333333334,76.48041666666667,33.38708333333333,,,1.0636045,83.65999999999998
Envi31032023,3.144,46.08416666666667,23.788749999999997,32.8836,32.8836,0.24049199999999998,20.116
Envi31052023,12.34675,94.22833333333334,38.86666666666667,35.0922,35.0922,0.609819,72.568
Envi31072023,8.303566666666667,52.46,25.7225,46.69212499999999,46.69212499999999,0.53875,15.0077
Envi31082023,20.560541666666666,75.13541666666667,32.89458333333334,23.35312499999999,23.35312499999999,0.23875,
Envi31102023,12.786495833333333,41.28791666666667,22.30333333333333,2.764874999999993,2.764874999999993,0.65625,0.8891
Envi31122023,5.985079166666666,50.973749999999995,25.29625,,,0.57,40.6873
Jurf01012023,7.325083333333333,32.206250000000004,17.140833333333333,3.4356,3.4356,2.101442,77.26799999999999
Jurf01022023,2.198521739130435,31.591250000000002,16.8975,64.04939999999999,64.04939999999999,0.197547,3.947999999999999
Jurf01032023,8.515,37.00666666666667,20.778333333333332,,,0.7629895,88.17199999999998
Jurf01042023,2.9693333333333336,44.45875,23.024583333333336,108.95759999999999,108.95759999999999,0.4910045,106.03199999999998
Jurf01052023,2.565416666666667,45.36041666666667,28.145833333333332,2.9448,2.9448,0.2905945,52.26399999999999
Jurf01062023,1.8558333333333332,56.930416666666666,36.834583333333335,27.484799999999996,27.484799999999996,0.34,29.892
Jurf01072023,3.0824458333333333,8.529583333333333,0.335,73.864625,73.864625,0.365,20.1272
Jurf01082023,3.793616666666667,14.073333333333332,3.845833333333333,29.797875,29.797875,0.50125,15.2642
Jurf01092023,4.448483333333333,45.83916666666667,26.569999999999997,45.03062500000001,45.03062500000001,0.33499999999999996,36.2184
Jurf01102023,3.8015125,11.500416666666666,5.427083333333333,16.466375000000014,16.466375000000014,0.38749999999999996,22.9718
Jurf01112023,5.494129166666667,31.761666666666667,19.708333333333332,,,0.2925,19.4442
Jurf01122023,6.0920625,54.24208333333333,27.67,,,0.7875000000000001,31.6632
Jurf02012023,7.226833333333334,32.329166666666666,17.16,3.4356,3.4356,0.5897779999999999,40.42
Jurf02022023,3.4278333333333335,33.23708333333334,17.547916666666666,51.534,51.534,0.223314,5.64
Jurf02032023,5.3055,33.95541666666667,22.869583333333335,,,0.420861,41.548
Jurf02042023,2.9038333333333344,31.737916666666667,13.635,200.2464,200.2464,0.197547,50.76
Jurf02052023,2.969333333333333,35.6975,22.177083333333332,3.681,3.681,0.251944,43.992
Jurf02062023,1.6920833333333334,57.71208333333333,36.126666666666665,40.00019999999999,40.00019999999999,0.28,29.704
Jurf02072023,2.8163583333333335,7.575,,52.21775,52.21775,0.38375,28.2302
Jurf02082023,4.239483333333333,13.514166666666666,3.3475,21.33175,21.33175,0.44,28.0305
Jurf02092023,5.200241666666667,45.63458333333333,26.334999999999997,,,0.12125,6.3433
Jurf02102023,3.8398291666666666,11.235,5.277916666666667,29.743625000000012,29.743625000000012,0.315,10.435
Jurf02112023,5.452345833333333,57.20875,38.46666666666667,,,0.40249999999999997,15.9205
Jurf02122023,6.5077875,58.30708333333333,27.23625,,,1.475,38.8734
Jurf03012023,5.523833333333333,31.30125,16.767500000000002,34.1106,34.1106,0.2877314999999999,27.26
Jurf03022023,3.613416666666667,35.73875,18.507083333333334,39.5094,39.5094,0.2863,12.784
Jurf03032023,5.261833333333334,37.85541666666666,23.089583333333334,45.1536,45.1536,0.283437,70.312
Jurf03042023,2.9256666666666677,28.204583333333332,11.467916666666667,191.412,191.412,0.177506,40.42
Jurf03052023,1.6811666666666667,25.2925,15.727083333333333,43.681200000000004,43.681200000000004,0.33067649999999993,26.508
Jurf03062023,1.6920833333333334,45.7475,29.90416666666667,74.847,74.847,0.2525,16.544
Jurf03072023,3.297283333333333,9.9275,2.0753333333333335,34.407250000000005,34.407250000000005,0.37,16.8526
Jurf03082023,4.0110166666666665,11.871250000000002,2.170434782608696,22.56925,22.56925,0.28375,11.0031
Jurf03092023,4.651079166666666,44.98166666666666,25.90125,29.104875000000007,29.104875000000007,0.15,11.1197
Jurf03102023,3.8436625,11.36875,5.429166666666667,24.04337500000001,24.04337500000001,0.3025,22.5581
Jurf03112023,5.606691666666666,43.14958333333333,27.932916666666667,,,0.54,40.4784
Jurf03122023,6.160166666666666,55.68,28.98,,,1.17,31.4265
Jurf04012023,4.508583333333333,33.717083333333335,17.65625,55.9512,55.9512,0.2118619999999999,50.76
Jurf04022023,3.154916666666667,35.442083333333336,18.378333333333334,45.153600000000004,45.153600000000004,0.43803899999999996,82.532
Jurf04032023,5.327333333333334,37.62916666666667,23.032083333333333,52.761,52.761,0.20040999999999998,20.304
Jurf04042023,3.023916666666667,29.665833333333335,12.506666666666668,224.541,224.541,0.25767,69.56
Jurf04052023,1.812166666666667,26.78916666666667,16.785,55.9512,55.9512,0.3278135,18.424
Jurf04062023,1.8121666666666665,50.49,33.22375,17.668799999999997,17.668799999999997,0.53,33.276
Jurf04072023,3.3525875,13.300833333333335,3.2095833333333332,57.828624999999995,57.828624999999995,0.32499999999999996,8.4501
Jurf04082023,4.110420833333333,13.403333333333334,3.3363636363636364,7.035125,7.035125,0.27625,33.255
Jurf04092023,4.7317833333333335,49.03666666666667,28.52916666666667,25.624375000000008,25.624375000000008,0.17500000000000002,12.6814
Jurf04102023,4.176383333333333,11.549166666666666,5.605416666666667,16.022750000000013,16.022750000000013,0.385,28.9637
Jurf04112023,5.568241666666666,39.849583333333335,26.592083333333335,11.505625000000016,11.505625000000016,0.44,35.1725
Jurf04122023,6.709516666666667,58.16791666666666,30.31833333333333,,,1.11,25.457
Jurf05012023,3.76625,36.14833333333333,18.599999999999998,59.6322,59.6322,0.1803689999999999,9.4
Jurf05022023,2.4035652173913045,34.14875,17.87875,13.0062,13.0062,0.5768945,75.012
Jurf05032023,5.502,38.46958333333333,23.358333333333334,17.178,17.178,0.71575,37.036
Jurf05042023,3.2640833333333337,32.58625,14.586666666666666,205.15439999999998,205.15439999999998,0.2934574999999999,128.59199999999998
Jurf05052023,1.8230833333333336,27.87875,17.636666666666667,17.668799999999997,17.668799999999997,0.440902,30.456
Jurf05062023,1.8012500000000002,56.32,36.44375,32.392799999999994,32.392799999999994,0.45499999999999996,25.192
Jurf05072023,3.1270624999999996,17.369583333333335,6.110833333333333,13.41775,13.41775,0.46375,18.6963
Jurf05082023,4.053525,16.362916666666667,5.11125,29.875,29.875,0.25625,11.606
Jurf05092023,4.734720833333333,47.07666666666666,27.45125,225.498875,225.498875,0.22999999999999998,6.8554
Jurf05102023,3.7866541666666667,11.79,5.783333333333334,4.049000000000014,4.049000000000014,0.5475,35.6134
Jurf05112023,5.499695833333334,28.75375,17.499583333333334,15.578125000000016,15.578125000000016,0.325,31.3705
Jurf05122023,7.267979166666667,70.73833333333333,37.33833333333333,,,1.11375,31.3614
Jurf06012023,4.857916666666667,31.290833333333335,16.78125,37.300799999999995,37.300799999999995,0.2233139999999999,30.643999999999995
Jurf06022023,2.9802500000000003,37.458333333333336,19.120833333333334,11.043,11.043,0.6685104999999999,165.816
Jurf06032023,6.0915,39.819583333333334,23.8125,8.589,8.589,0.5740315,43.428
Jurf06042023,3.4278333333333335,40.56333333333333,20.293333333333333,,,0.6570585,212.816
Jurf06052023,2.0850833333333334,30.25208333333333,19.32,19.386599999999998,19.386599999999998,0.46237449999999997,7.708
Jurf06062023,2.218113043478261,54.28666666666667,34.920833333333334,5.398799999999996,5.398799999999996,0.5525000000000001,63.16799999999999
Jurf06072023,3.3034083333333335,21.721666666666668,9.189583333333333,11.80425,11.80425,0.74875,37.6155
Jurf06082023,4.467029166666666,14.717083333333333,3.87875,6.310375000000001,6.310375000000001,0.23875000000000002,24.2249
Jurf06092023,4.442591666666666,50.03,29.542916666666667,403.49925,403.49925,0.1825,6.7137
Jurf06102023,3.8026083333333336,12.476666666666667,6.395,18.029875000000015,18.029875000000015,0.41000000000000003,35.0873
Jurf06112023,5.5446625,25.409166666666668,14.681666666666667,12.228125000000016,12.228125000000016,0.3675,31.7332
Jurf06122023,7.263591666666667,60.6875,32.600833333333334,,,0.92125,30.4319
Jurf07012023,7.543416666666666,29.22791666666667,16.018333333333334,41.4726,41.4726,0.19182099999999996,18.988
Jurf07022023,3.17675,45.225,22.030833333333334,8.098199999999999,8.098199999999999,0.4366075,85.728
Jurf07032023,6.004166666666666,44.749583333333334,25.70375,8.0982,8.0982,0.6212709999999999,74.448
Jurf07042023,3.6352499999999996,44.53458333333333,21.515833333333333,,,0.9004135,265.08
Jurf07052023,2.172416666666667,31.455833333333334,20.0475,24.2946,24.2946,0.40511449999999993,12.032
Jurf07062023,2.1276041666666665,62.73708333333334,41.62375,3.5247499999999965,3.5247499999999965,,40.8735
Jurf07072023,3.0124708333333334,23.992083333333337,9.96125,19.245874999999998,19.245874999999998,0.27375,15.5679
Jurf07082023,4.669133333333334,17.84375,5.915,4.907000000000002,4.907000000000002,0.40874999999999995,32.6807
Jurf07092023,4.656320833333333,45.04333333333333,25.88,155.46800000000002,155.46800000000002,0.30124999999999996,41.7738
Jurf07102023,3.4858999999999996,15.234583333333333,8.182916666666667,13.259125000000013,13.259125000000013,0.3125,25.173
Jurf07112023,5.585633333333334,11.568333333333333,17.989166666666666,,,0.37625000000000003,9.7904
Jurf07122023,7.4762916666666674,57.92458333333334,31.024166666666662,,,0.985,25.6546
Jurf08012023,9.868666666666668,30.412499999999998,16.472083333333334,2.2086,2.2086,1.0120705,39.48
Jurf08022023,2.4719130434782612,42.86541666666667,21.14875,10.061399999999999,10.061399999999999,0.27914249999999996,59.21999999999999
Jurf08032023,2.805583333333334,49.899230769230776,27.664615384615384,5.1533999999999995,5.1533999999999995,0.818818,82.34399999999998
Jurf08042023,3.3841666666666668,34.64333333333334,16.122083333333332,13.9878,13.9878,0.40081999999999995,87.79599999999999
Jurf08052023,2.1942500000000003,32.7,20.85625,6.6258,6.6258,0.787325,12.596
Jurf08062023,2.135266666666667,61.125416666666666,40.71375,12.327749999999996,12.327749999999996,0.595,39.5131
Jurf08072023,2.9878541666666667,44.44875,23.168333333333333,14.705499999999999,14.705499999999999,0.22875,13.9979
Jurf08082023,4.3672208333333336,12.8175,3.181363636363636,15.916375,15.916375,0.44375000000000003,18.2295
Jurf08092023,4.9543875,46.229565217391304,24.023478260869563,7.651375000000015,7.651375000000015,0.36125,53.1358
Jurf08102023,3.505891666666667,20.124583333333334,11.430416666666666,,,0.37749999999999995,22.7334
Jurf08112023,5.693058333333333,10.492916666666666,22.56458333333333,,,0.52375,22.5228
Jurf08122023,6.9504375,56.17875,29.485,,,0.94875,32.3271
Jurf09012023,7.6635,32.83541666666667,17.40041666666667,14.9694,14.9694,0.6642159999999999,19.552
Jurf09022023,2.517478260869565,40.227916666666665,20.15125,,,0.1274035,10.716
Jurf09032023,1.0043333333333333,,,12.27,12.27,0.21901949999999998,16.544
Jurf09042023,3.657083333333334,48.03916666666667,25.795416666666668,20.3682,20.3682,0.377916,32.336
Jurf09052023,2.4562500000000003,33.01583333333333,20.60875,2.6994000000000002,2.6994000000000002,0.7773045,28.388
Jurf09062023,2.4049541666666667,54.135,35.25958333333333,43.82937499999999,43.82937499999999,0.4625,24.6779
Jurf09072023,3.0013541666666668,36.26125,17.855833333333333,27.170375,27.170375,0.3225,10.7852
Jurf09082023,3.9821000000000004,11.798333333333334,2.1470833333333332,34.617875,34.617875,0.31124999999999997,9.9453
Jurf09092023,4.715229166666666,22.130416666666665,12.698333333333332,18.058125000000015,18.058125000000015,0.39125,29.7354
Jurf09102023,3.826658333333333,16.111250000000002,8.765416666666667,,,0.9325,32.0651
Jurf09112023,5.5570625,8.453333333333333,20.98541666666667,8.802625000000017,8.802625000000017,0.30125,25.7634
Jurf09122023,6.7280875,59.245416666666664,31.097916666666666,,,0.75,31.341
Jurf10012023,8.001916666666668,38.68416666666666,19.587500000000002,7.852799999999999,7.852799999999999,0.39366249999999997,48.504
Jurf10022023,0.29942857142857143,31.395416666666666,16.815833333333334,,,0.11881449999999996,0.376
Jurf10032023,0.8296666666666667,,,13.497,13.497,0.13599249999999996,25.38
Jurf10042023,3.951833333333333,56.604166666666664,30.523750000000003,,,0.638449,98.512
Jurf10052023,2.8055833333333333,35.47541666666667,22.09958333333333,,,0.7229074999999998,32.9
Jurf10062023,2.1441208333333335,56.6975,36.989583333333336,13.427874999999997,13.427874999999997,0.6300000000000001,33.4429
Jurf10072023,3.1071041666666663,25.753333333333334,11.025833333333333,18.01875,18.01875,0.32875000000000004,30.3585
